,gl,eu,cbam
CHN_MANmac,-4.41472466481661,0.007006792189059369,-100.55134033547576
CHN_MANmet,0.7592410900033,0.005039816833444268,0.006173008236751968
CHN_MANmot,0.9700105857082661,-0.008362706475913967,-4.802346390932591
CHN_MANpap,0.05443329718004331,0.0008595372824296219,0.0014317417137947816
CHN_MANpha,-1.1238961575947308,0.02208412091872133,0.05712599973777373
CHN_MANpla,-1.3118478753969454,0.02420615924684848,0.04455901882665412
CHN_MANtex,0.17037138051729617,0.006532034184312204,0.010464107568856922
CHN_MANwoo,0.1666666666666666,0.0,0.0
CHN_PROleg,0.0349525404801787,0.011552098821914871,0.34133607713120695
CHN_RES+,0.0,0.0,0.0
CHN_TRAinl,0.9547539737747719,0.13095938787522085,-0.42638629484124424
CHN_TRDmot,0.03851281610184057,0.006333614827325531,0.12996186176836858
CYP_CNS+,0.07038632573652027,-3.737339761563448e-05,-3.737339761563448e-05
CYP_ENRele,0.0,0.0,0.0
CYP_ENRgas,0.0,0.0,0.0
CYP_FD+,0.0,0.0,0.0
CYP_FINser,0.020469869682218197,0.0,-0.0001131955092253798
CYP_MANfoo,0.0,0.0,0.0
CYP_MANwoo,0.0,0.0,0.0
CYP_PUB+,0.0,0.0,0.0
CYP_TRAwar,0.0,-3.401476240693669e-05,-3.401476240693669e-05
CYP_TRAwat,0.0,0.0,0.0
CYP_TRDmot,0.00013746906945930583,0.0001249734431433392,0.0001249734431433392
CZE_ADM+,0.0,0.0,0.0
CZE_CNS+,0.0,0.0,0.0
CZE_ENRele,-0.00048756704046802493,0.0,0.0
CZE_FD+,0.0,0.0,0.0
CZE_FINser,0.0,0.0,0.0
CZE_MANfmp,0.8846153846153847,0.911764705882353,0.911764705882353
CZE_MANfoo,0.0,0.0,0.0
CZE_MANmac,0.0,0.0,0.0
CZE_MANmet,-0.0004850836769343437,0.04624277456647397,0.32686031331592685
CZE_MANmot,-0.007677689091600144,-0.005965606067632719,0.007024669574191791
CZE_MANpla,0.0,0.008735743751516586,0.008735743751516586
CZE_MANwoo,-0.0004866180048662528,0.0,0.0
CZE_MIN+,0.0,0.0,0.0
CZE_PROleg,0.0,0.0,0.0
CZE_RES+,7.478033277245756e-05,0.00011216630524180152,0.0001495494821848714
CZE_TRAinl,0.00018259281801588005,-6.087909411906056e-05,-0.00079200682344338
CZE_TRAwar,-0.0004043344654698599,-0.0004043344654698599,-0.0004043344654698599
CZE_TRDmot,-0.011982767710545716,-0.0065020187719574424,-0.0012891975676642944
DEU_ADM+,0.0048357274925331355,-0.0010014306151644727,0.017551249648975108
DEU_CNS+,0.04026229353801966,-0.0050670677581615906,0.19326492038831108
DEU_COMcom,0.18448001974120512,0.09290137752388791,-0.10793906885135982
DEU_COMpub,-0.2366863905325443,0.12552301255230122,0.19305019305019303
DEU_ENRcoa,0.0,0.0,0.0
DEU_ENRele,0.38290005599748395,-0.0054618172728408765,0.009773390283231282
DEU_ENRgas,0.0,0.002426006792819047,0.002426006792819047
DEU_ENRoil,0.7814992025518341,-0.16101694915254242,-0.2342342342342342
DEU_FINser,0.17985501402472942,-0.06927554806847366,0.060487541724265716
DEU_HEA+,0.00016183193753297086,0.0,0.0
DEU_MANche,0.1809940986798077,0.038703227649243006,0.06380611286901486
DEU_MANcom,0.1671491269026054,-0.0003364737550470016,0.010758651286601723
DEU_MANele,-0.03373135615139239,-0.01098229342327154,-0.027200102803538136
DEU_MANfmp,-0.030817532118808607,-0.043665565268309135,0.04148580647639531
DEU_MANfoo,0.025245653817082426,0.043276126415747615,-0.1298625442934465
DEU_MANmac,-2.4049339563980325,0.0056156666368596215,-2.6944563706247955
DEU_MANmet,-0.04361379063951408,-0.08241582635842763,-0.15010876733633227
DEU_MANmot,0.29790374267121883,-0.0005253448567058091,0.290090168824058
DEU_MANpap,-0.007477983294039415,0.015930043920389422,-0.0025072355108391353
DEU_MANpha,0.14495893131149018,-0.038478403858802836,-0.03779579316389127
DEU_MANpla,0.25673087237009456,0.08922770715586675,0.2559099206897081
DEU_MANpri,0.0,0.0,-0.019230769230769197
DEU_MANtra,-0.017593244194229345,-0.021186440677966014,-0.022389818524628784
DEU_MANwoo,0.0,0.0,0.0
DEU_MIN+,0.0,0.0,0.0
DEU_PROleg,0.09359192344059394,0.0021705136882396057,-0.1680782470903229
DEU_PUB+,0.00946685099477057,0.017527647777744692,-0.14090381985911357
DEU_RES+,0.1712267764174338,-0.06055158664229932,0.0875035736748814
DEU_TRAwar,0.04725581395348826,0.05054892664644887,0.05187986828358703
DEU_TRAwat,-0.003915171288743866,0.0016223231667747652,0.0019461563412260705
DEU_TRDmot,0.18844973731522474,0.012286419507904933,0.0807968461473724
DEU_WATwst,0.010430247718383155,-0.009500285008550276,-0.008542141230068478
DNK_ADM+,0.0,0.0,0.0
DNK_CNS+,-0.002099856595159497,0.00016790036938080073,-0.00027752419207605604
DNK_COMpub,-0.045212765957446825,-0.01616031027795737,-0.04105960264900666
DNK_ENRele,0.0,0.0,0.0
DNK_FD+,-0.011987688320103678,-0.002085338466474116,-0.002085338466474116
DNK_MANfmp,0.0,0.0,0.0
DNK_MANfoo,-0.0012672263583082964,-0.0020608750792643687,-0.0020608750792643687
DNK_MANmac,0.0,0.0,0.0
DNK_MANpha,0.016521739130434848,0.008329679964927696,0.01630789302022172
DNK_PROleg,-0.0034046086776001777,-0.00041395868692306885,-0.002696871628910466
DNK_RES+,-0.0003936011695577421,-0.0004217273954116301,-8.431703204060133e-05
DNK_TRAwat,-0.04189223865464164,-0.0016365775072879072,-0.0011215616468012609
DNK_TRDmot,0.00015074553498278467,-0.00024259908861426791,-0.00020980854969852825
ESP_ADM+,0.001276276276276202,-0.0016816424878269016,-0.002461631207455293
ESP_AGRagr,-0.7500000000000001,0.0,0.012820512820512768
ESP_CNS+,-0.00023885350318478577,-7.960515841424046e-05,0.0026198793267703194
ESP_ENRcoa,0.0,0.0,0.0
ESP_ENRele,0.13840109468621062,-0.025984446364646373,-0.2100366876310273
ESP_ENRoil,0.0,0.0009950248756219247,0.0004977600796415725
ESP_FD+,0.0016088835609956375,-0.0020580692144508135,-0.003042596348884369
ESP_FINser,0.0,0.0,0.0
ESP_HEA+,0.0,-0.0004739336492891704,0.00047348484848491924
ESP_MANche,-0.0009732360097323935,-0.004885197850512888,-0.004885197850512888
ESP_MANfmp,0.0,0.0027684397864346944,-0.0001983339944465864
ESP_MANfoo,-0.008060276852987634,-0.0018866281601022765,-0.002497676579925622
ESP_MANmet,-0.0001641901321731566,-0.19067630961688828,-0.00024630541871928645
ESP_MANmot,-0.12269204412744061,0.0008246218335810028,0.10946340118971976
ESP_MANpap,-0.00048772557307754635,-0.0011387668781520394,-0.0006504065040651379
ESP_MANpha,-0.0004864996351252343,-0.0024372410431390814,-0.0024372410431390814
ESP_MANpri,-0.0004852798447104477,-0.001133052767885993,-0.0006471444750039923
ESP_MANtex,-0.07317073170731694,0.0,0.0638297872340426
ESP_PROleg,0.0,0.0,0.0
ESP_PUB+,0.0,0.0,0.0
ESP_RES+,0.0,-0.01052631578947359,0.02040816326530609
ESP_TRAinl,0.0,0.0,0.0
ESP_TRAwar,0.0,0.0,0.0
ESP_TRDmot,0.002273833619430745,-0.0005716855087358444,-0.0006938154065564817
EST_ADM+,0.0014977533699450762,0.0007494379215588279,0.0011237357972281139
EST_AGRagr,0.0,0.0,0.0
EST_CNS+,0.03063210280026734,0.02840934470898283,0.029493128681063716
EST_ENRele,-0.25098425196850394,-0.24045382456996453,-0.2436399217221134
EST_FD+,0.0020124098608083098,0.0010072183985227422,0.0015100671140939536
EST_MANfmp,-2.8840766797908732,0.034186113696915175,0.0334725345326052
EST_MANfoo,0.0,0.0,0.0
EST_MANmet,0.0,0.0,0.0
EST_MANpri,0.0,0.0,0.0
EST_MANwoo,0.002491451524742978,0.0005731169922820573,0.001730081797249703
EST_PROleg,0.0,0.0,0.0
EST_PUB+,0.0,0.0,0.0
EST_RES+,0.030605278000415636,0.028384409401963746,0.029467270971097304
EST_TRAinl,0.9113566893957207,-0.9210191082802547,-0.05331781140861459
EST_TRAwar,0.006463527239150411,-0.006548175865294785,0.0
EST_TRDmot,0.022843770893692886,0.02090172171233327,0.022004617289182744
EST_WATwat,-0.01501937984496114,0.0,-0.0009555661729574
FIN_CNS+,0.022142242391049213,-0.01172165916523659,0.0071654406507681455
FIN_ENRcoa,-0.2561869844179652,-0.001827485380117064,-0.37393483709273195
FIN_ENRele,-0.022763431648513167,-0.0039644401729937735,-0.03049858193924951
FIN_ENRoil,-0.2359558461646629,-0.022272621539893032,0.08713714493430966
FIN_FD+,-0.004537205081669743,-0.0036264732547598706,0.0009025270758122013
FIN_HEA+,0.047091412742382203,0.026283865750101106,0.06449106449106447
FIN_MANcom,-0.2915194346289752,0.17173842667529954,0.05781624010311176
FIN_MANfmp,0.018212621770436248,-0.0030289917784509413,0.018212621770436248
FIN_MANfoo,0.0,0.0,0.0
FIN_MANmac,0.2553406839521062,0.002854835919026593,0.022197715190589322
FIN_MANmet,0.17980933139718416,-0.036626236833705784,0.008925846811107753
FIN_MANpap,-0.024993251699344823,-0.00022749042145602238,-0.0011744825685215021
FIN_MANwoo,0.7658240250832843,0.010761589403973402,0.765133647798742
FIN_PROleg,0.12514307516215192,-0.12872261875461477,0.04765860242965433
FIN_PUB+,0.015028248587570733,0.007175398633257479,0.018687380389508044
FIN_RES+,0.03393404907975464,-0.015876215916536447,0.011039693832491135
FIN_TRAinl,-0.1253975811827445,-0.014037857596403008,0.05307607249883806
FIN_TRDmot,0.019174261666417648,0.0020606715762448917,0.016774837743384976
FRA_ADM+,-0.01057393271133723,0.022265988292576207,0.021141417460839165
FRA_AGRagr,0.46153846153846156,0.02580645161290326,-0.06552419354838702
FRA_CNS+,0.08124218825112975,0.06322909518674641,0.10061176470588226
FRA_COMpub,0.0,0.0,0.0
FRA_ENRele,0.00758114190950016,0.3119250985545335,0.2908413746402573
FRA_FD+,0.05834415967875282,0.00424628450106163,-0.007073386383731221
FRA_FINser,-0.2664862676581511,0.0038879206327925016,0.1539873895159338
FRA_MANfmp,-0.10256410256410257,0.08510638297872342,0.08510638297872342
FRA_MANfoo,0.07263174161644262,0.004148689014271422,-0.010950134770889495
FRA_MANmet,-0.0833127927039683,-0.5165631469979294,-1.0546984572230012
FRA_MANmot,0.057184440949318086,-0.03948236816564228,-0.03613028055465988
FRA_MANtra,-0.013252647503782149,0.25813026140894996,0.26104417670682734
FRA_MANwoo,0.0,0.0,0.0
FRA_PROleg,-0.08603589420654918,0.027832581736189438,0.03663446991737462
FRA_PUB+,-1.2457627118644068,0.4584468664850136,0.5773524720893142
FRA_RES+,0.06801352221506751,0.052532525979870646,0.0842296741537487
FRA_TRAinl,-0.000475511174512453,0.0,0.0
FRA_TRAwar,0.0,0.0,0.0
FRA_TRDmot,0.015016169675164686,0.02255290734911364,0.024759004201280913
FRA_WATwst,0.2555040556199305,-1.099673202614379,-5.457286432160804
GBR_ADM+,-0.020588290293023136,0.005321669400400904,0.009976781308953745
GBR_ART+,0.0,0.0,0.0
GBR_CNS+,0.026773123975761263,0.00047947551250069676,0.000244687827269983
GBR_COMpub,0.048000000000000036,0.0,0.048000000000000036
GBR_ENRele,0.11726242371403667,-0.0018139841688654787,0.012195121951219462
GBR_ENRgas,-0.026722235842118205,-0.01625818975976713,-0.026722235842118205
GBR_ENRoil,0.07794908569379698,-0.001791975068172981,-0.012799810956638187
GBR_FD+,-0.007662835249042114,-0.0013961162584084608,0.311818578281727
GBR_FINser,0.018293248634282396,0.002542370531790712,0.01932082713202385
GBR_MANfoo,-0.006696146557169942,-0.0010679062755198341,0.30974141291635987
GBR_MANmet,0.0,0.0,0.0
GBR_MANmot,-0.02905788876276953,0.0002205558006174876,0.0002205558006174876
GBR_MANpap,0.0,0.0,0.0
GBR_MANpha,0.0,0.0,0.0
GBR_MANpla,0.0,0.0,0.0
GBR_MANwoo,0.0,0.0,0.0
GBR_MIN+,0.0,0.0,0.0
GBR_PROleg,0.005578959353296083,-0.00031496062992132016,-0.00020040653897916778
GBR_PUB+,-0.0009688748940293417,0.0,0.0008462282398452205
GBR_RES+,0.048621190130624076,0.00015253203172661513,0.00015253203172661513
GBR_TRDmot,-0.06669377428390702,-0.0032719732123127547,0.011215344668732799
GRC_ADM+,0.0,0.0,0.0
GRC_AGRagr,0.0,0.0,0.0
GRC_CNS+,0.1201604195588462,-0.005198695920345411,-0.15664605089729292
GRC_ENRele,-0.0016952877280005533,-0.0014437713819403166,-0.005673401204021788
GRC_ENRoil,0.02635427677782767,0.014603835247048776,0.0038150126302846426
GRC_FD+,-6.938180808989724e-05,-6.938180808989724e-05,-6.938180808989724e-05
GRC_FINser,-0.45959447546282695,0.011935548040580814,0.2373714110241056
GRC_HEA+,0.0,0.0,0.0
GRC_MANfoo,-0.0016989947614328119,-0.0007779899568569391,-0.0025506589202210464
GRC_MANmet,-0.0038018150600932655,-0.014376006940141376,-0.01563469413078551
GRC_PROleg,0.0001359064963304823,0.0001359064963304823,0.0001359064963304823
GRC_PUB+,0.0,0.004477250726040603,0.004477250726040603
GRC_RES+,-0.0004189651560645189,6.979341150193249e-05,6.979341150193249e-05
GRC_TRAwar,0.0,-0.006023115741494309,-0.006023115741494309
GRC_TRAwat,0.020844767171866528,0.02108239862405175,0.02108239862405175
GRC_TRDmot,0.03176638050695356,0.018480676848067583,0.005376637058834148
HRV_CNS+,0.041421384994113165,0.04796832230460531,0.04796832230460531
HRV_ENRele,0.0,0.0,0.0
HRV_ENRoil,-0.02780846128355246,-0.0278226530245916,-0.0278226530245916
HRV_EXT+,-0.0009699321047527006,0.0,0.0
HRV_FINser,0.005785920925747324,0.005785920925747324,0.005785920925747324
HRV_HEA+,-0.24999999999999992,0.0,0.0
HRV_MANfoo,0.0,0.0,0.0
HRV_MANwoo,0.0004856726566293925,0.0004856726566293925,0.0004856726566293925
HRV_PROleg,0.046622293166280075,0.05394500896592947,0.05394500896592947
HRV_PUB+,0.0,0.0,0.0
HRV_RES+,0.0,0.0,0.0
HRV_TRAinl,-0.36111111111111116,-0.06521739130434771,-0.06521739130434771
HRV_TRDmot,0.0009286826363661324,0.00021183689925454338,0.00020500485178150392
HUN_ADM+,0.05489505357404957,0.06123341594984693,0.06178056243625234
HUN_AGRagr,0.0,0.0,0.0
HUN_CNS+,-0.01843888454521764,-0.020167080015663728,-0.02033356180031984
HUN_ENRele,-0.21783496007098477,-0.21567759078830825,-0.21567759078830825
HUN_ENRoil,-0.8091754718685089,-0.016181393933245327,-0.04972752043596738
HUN_FD+,0.0,0.0,0.0
HUN_FINser,0.0,0.0,0.0
HUN_MANfoo,-0.3691049085659287,-0.37306949806949813,-0.3691049085659287
HUN_MANmet,-0.0009799118079372063,-0.0009799118079372063,-0.0019617459538989242
HUN_MANmot,-0.0004658172352378113,0.049908925318761295,0.05035372451102774
HUN_MANwoo,0.0,0.0,0.0
HUN_PROleg,0.0,0.0,0.0
HUN_RES+,-0.007612703699298173,-0.00797239409804848,-0.008012375550354996
HUN_TRAinl,-0.22680601393472685,-0.2252334737227613,-0.22568235940648468
HUN_TRDmot,0.016549369381924528,0.01554325838777937,0.01584073264841246
IDN_AGRagr,-0.0007296902870115846,-8.10241451953923e-05,-8.10241451953923e-05
IDN_CNS+,0.0005398180042157904,2.571884162341268e-05,2.571884162341268e-05
IDN_COMpub,0.0,0.0,0.0
IDN_COMvid,0.0,0.0,0.0
IDN_ENRcoa,-0.01823192593781769,0.00011560754391767412,-0.020372376366112905
IDN_ENRgas,0.05563768310710928,-0.41473726595530486,-0.4198828046069911
IDN_ENRoil,-0.018098018615406556,0.0011291884864212225,-0.015968600179126526
IDN_FD+,0.0,0.0,0.0
IDN_FINser,0.0,0.0,0.0
IDN_MANche,-0.6071428571428573,-0.2500000000000002,-0.2500000000000002
IDN_MANfmp,-0.14130434782608695,-0.019417475728155307,-0.019417475728155307
IDN_MANfoo,0.0,0.0,0.0
IDN_MANpap,0.0,0.0,0.0
IDN_MANpla,6.972042111132181e-05,0.0,0.0
IDN_MANwoo,0.0,0.0,0.0
IDN_MIN+,0.0014570179698882894,0.0004861448711715698,0.0004861448711715698
IDN_PUB+,0.0,0.0002438429651303801,0.0002438429651303801
IDN_TRAair,-0.9980610761027632,0.0,0.0
IDN_TRDmot,-0.006775328781991262,0.0010070446503084376,-0.014377284175045921
IND_ADM+,0.005630354957160395,0.0,0.0
IND_AGRagr,0.00199707744763761,0.0,0.0
IND_CNS+,0.12195517498621523,-0.0005544056771140291,-0.0005913879135094699
IND_COMcom,0.009276396968094397,0.0077568990058369085,-0.0004895307180526515
IND_COMvid,0.0,0.0,0.0
IND_ENRcoa,0.0,0.0,0.0
IND_ENRele,-0.02563922120572369,0.01584621964120922,-0.0009156880250897355
IND_ENRoil,-0.0273279231966541,0.00041618978254079434,0.009655693766751438
IND_FD+,0.0006002073443552364,0.0,0.0
IND_FINser,-0.017946545482554116,0.010526631028854547,-0.0006511501128155355
IND_MANfoo,0.006108794725104301,0.0,0.0
IND_MANfur,0.33153153153153153,0.0,0.0
IND_MANmet,0.04165545992469068,0.023299640226143514,-0.0027085971577318134
IND_MANpha,0.0007173601147776154,0.0,-0.00023934897079957163
IND_MANwoo,0.9805919456574479,0.0,0.0
IND_MIN+,-0.0006476683937823311,0.0,0.0
IND_TRAinl,0.01734851591332057,0.02249764668967681,-0.0004495969684318484
IND_TRDmot,0.04035519606119227,-0.0002749266862169232,0.03475415634948719
IRL_ADM+,0.0,0.0,0.0
IRL_CNS+,-0.0004868887806913587,-6.952652436902515e-05,6.951685783800409e-05
IRL_COMcom,0.16646210710456522,0.08391153008302771,-0.09402571912640147
IRL_COMpub,0.0,0.0,0.0
IRL_FINser,0.003876335444833142,0.004064656394744433,0.0034052213393870466
IRL_MANfoo,0.0,0.0010779180782260031,0.0004622496147919858
IRL_MANpha,-0.5336396820396896,0.028110799290771763,0.2537282481291137
IRL_MANwoo,0.0,0.0,0.0
IRL_PROleg,0.0,-0.014461866341908953,-0.014461866341908953
IRL_RES+,-0.0005482831882668217,-0.00020553576322286307,0.0
IRL_TRDmot,-0.00024753496431378436,0.003862114302148824,0.004066710483075933
ITA_ADM+,0.12572009488309044,0.0003099814011158366,0.1464867010718539
ITA_CNS+,0.048932384341637006,0.0034625116526833507,0.004258150365934698
ITA_EDU+,0.0,0.0,0.0
ITA_ENRele,0.2870934096587188,0.03360405089928657,-0.00807737819622368
ITA_ENRgas,0.0,0.0,0.0
ITA_ENRoil,-0.2399937623453583,0.005160819475577323,-0.05919833050273634
ITA_FD+,0.956868260665729,0.0,0.956868260665729
ITA_FINser,-0.2889125799573559,-0.021978021978021955,-0.02893617021276577
ITA_MANche,-0.738095238095238,-0.2586206896551723,-0.3035714285714286
ITA_MANfmp,0.34090909090909083,0.987871183605186,0.0
ITA_MANfoo,-0.19652957530438112,-0.002248454187745965,-0.19836773883821412
ITA_MANmac,-0.05671206869908824,0.052015566051748244,0.003383266882501784
ITA_MANmet,0.28247939407440414,0.0049275541413080735,0.04791534266416395
ITA_MANpha,0.0,0.5,0.5
ITA_MANpla,-0.43886183029992315,0.06636726546906191,0.06403201600800404
ITA_MANtex,-0.11313948404022742,0.0,0.0008830455259025748
ITA_MANwoo,0.0,0.0,0.0
ITA_PROleg,0.02659004577773447,0.0018975332068310812,0.00030009002700800904
ITA_RES+,0.0,0.0,0.0
ITA_TRAinl,0.06256326287585594,0.01167589962492737,-0.05087771993058343
ITA_TRDmot,0.011437440761308608,0.007180778002798276,0.024113786932085865
ITA_WATwst,0.0,0.0,0.0
JPN_ADM+,-0.0018674136321195785,-0.0004662004662005359,-0.0013999066728884683
JPN_CNS+,-0.00018185124568108804,0.0,0.0
JPN_COMpub,0.0,0.0,0.0
JPN_COMvid,0.0,0.0,0.0
JPN_ENRele,-0.01670844302250886,-0.011877898959508621,-0.03233830845771162
JPN_ENRoil,0.008197439943889134,0.003896361194884064,0.001302169546889181
JPN_EXT+,0.0,0.0,0.0
JPN_FD+,0.0,0.0,0.0
JPN_FINser,0.0,0.0,0.0
JPN_MANcom,-0.07888352429679812,0.014103056576853425,0.5897321132929444
JPN_MANfoo,0.0,0.0,0.0
JPN_MANmac,-0.022449783379283272,0.0003850596842509391,-0.0003853564547206742
JPN_MANmet,0.05798673899939728,0.0,0.0
JPN_MANmot,0.06364824996647445,-0.033660251665433,0.7037962064449075
JPN_MANpha,-0.085774058577406,0.015180265654648894,-0.011038961038961043
JPN_MANpla,0.12824956672443674,-0.0501043841336116,0.03269230769230771
JPN_MANwoo,0.0,0.0,0.0
JPN_PROleg,0.0002920845097849196,0.0,0.0
JPN_RES+,-0.00014547570555721606,0.0,0.0
JPN_TRAinl,0.0,0.0,0.0
JPN_TRDmot,-0.01605507504451789,-0.002966250659166659,0.44846888490357284
KOR_AGRagr,-0.49999999999999994,0.0,0.0
KOR_CNS+,-0.16722972972972971,0.0,-0.00016082341588945164
KOR_COMpub,0.0,0.0,0.0
KOR_ENRele,0.5260869565217392,0.0,0.00909090909090914
KOR_ENRoil,-0.6904460524078518,0.017125093369655873,0.05018841887373284
KOR_FD+,-0.003543243678531249,0.0,5.34930993902606e-05
KOR_FINser,0.46081114705150533,0.0,0.0004612546125461944
KOR_MANche,-2.585511104883347,0.029507699309716966,0.07759413132423706
KOR_MANcom,0.04259063380479445,7.82097781774923e-05,-0.004685474048171003
KOR_MANfmp,-0.9655172413793102,0.0,0.0
KOR_MANfoo,-0.004623208506703704,0.0,0.0
KOR_MANmac,0.0004962779156327142,0.0004962779156327142,0.0
KOR_MANmet,-0.11488673139158558,0.0,-0.0001935546307944815
KOR_MANmin,0.0,0.0,0.0
KOR_MANmot,-1.4457831325301205,0.0,0.0
KOR_MANpap,0.0,0.0,0.0
KOR_MANpha,0.0,0.0,0.0
KOR_MANpla,0.02600472813238778,-0.0004856726566293925,0.00024265954865327577
KOR_MANtex,-0.2307692307692308,0.0,0.0
KOR_MANwoo,0.0,0.0,0.0
KOR_PROleg,0.09175563001636401,0.00021444501629783354,-0.017236865072438493
KOR_RES+,0.19798657718120793,0.0,0.0
KOR_TRAair,0.0004798464491363481,0.0,0.0
KOR_TRAinl,-0.037654796468566704,0.00022835612137120742,0.0007417762688652419
KOR_TRDmot,0.026383554790388276,0.00012089340224253498,0.0003927967125937117
LTU_ADM+,0.0004755111745126721,0.0004755111745126721,0.0004755111745126721
LTU_AGRagr,-0.0019221528111483307,0.0019147917663954702,-0.0009601536245798551
LTU_CNS+,0.0012888443362451614,-7.170000717011056e-05,-0.0004303543250609651
LTU_ENRele,0.0054434838296510525,-0.0019354838709677341,0.003209242618742013
LTU_ENRoil,0.3856278904304518,-0.06264163402518264,-0.032909804379221176
LTU_MANche,-0.00048473097430933086,-0.00048473097430933086,-0.00048473097430933086
LTU_MANfoo,-0.1414990355469825,-0.0003622313450857266,-0.0005434454441156356
LTU_MANfur,0.0,0.0,0.0
LTU_MANwoo,-0.0004928536224741988,0.0,-0.0004928536224741988
LTU_PROleg,0.0,0.0,0.0
LTU_PUB+,0.0,0.0,0.0
LTU_RES+,0.00045392646391270486,0.0,0.0009074410163338649
LTU_TRAinl,-0.0001992309684617491,0.0005972169689248446,0.0005972169689248446
LTU_TRAwar,-0.000113990424804351,0.0006833972436311845,0.0
LTU_TRDmot,-0.0015829046299960106,-0.0005617743747658676,-0.0007075226303194356
LUX_ADM+,0.0,0.0,-0.00014815180621748238
LUX_CNS+,-0.0020642341084329205,0.0,-6.059137178863844e-05
LUX_FINser,0.09722075003709904,-0.0010107658314136504,0.07232327633155426
LUX_MANmet,0.0027557140541417144,0.0,8.126777732626483e-05
LUX_MANpla,0.0,0.0,0.0
LUX_PUB+,0.0,0.0,0.0
LUX_RES+,-0.0027568312657099223,0.0,-8.08668930940912e-05
LUX_TRAair,0.0,0.0,0.0
LUX_TRDmot,-6.699718611816218e-05,0.0,0.00010047894966007667
LVA_ADM+,0.4287841191066997,0.0,0.0004342162396874292
LVA_AGRfor,0.03333333333333328,0.0,0.03333333333333328
LVA_CNS+,0.12729902872494314,-0.0033262057495842103,-0.0007109004739337192
LVA_ENRele,0.0003115418039910082,-0.00014764021719514825,6.560388374989758e-05
LVA_FD+,-0.010416666666666725,0.0,0.0
LVA_FINser,0.0,0.0,0.0
LVA_MANfoo,-0.06666666666666668,-0.024000000000000018,-0.04065040650406503
LVA_MANpri,0.0,0.0,0.0
LVA_MANwoo,0.0509345127692966,0.00013527935186169059,0.00012025012025008284
